A B C D E Total
7.23446967003 57.4175147247 43.5263387172 21.057551377 20.4208895605 154.077583829
7.23462824308 54.7671575464 68.423365879 16.98281283 25.4904503184 176.294126265
5.29327185115 47.4852336341 50.2873664072 30.0098135197 31.0078273259 168.077592156
8.68777362842 51.9582001405 45.7517365027 15.9576629717 27.4900788151 154.534517457
5.00125286084 46.0786802063 59.8959151542 17.6681071443 26.8890318496 158.553118834
7.8067134492 56.6771284466 54.8885927508 23.97495109 21.1312318528 168.105639143
5.03994557458 44.0812602933 67.2235893977 23.2855644271 27.2321977537 166.887556855
5.29916457401 58.1145620547 42.5778737209 20.1625560228 27.5698118968 155.595599095
6.35006230561 49.4097319209 46.0329939091 17.2097048045 26.5524840642 148.310566595
5.89183378409 49.2741478415 39.3472939667 17.8462079282 21.9761484975 137.267711257
9.32323144433 51.3468279315 64.2993887317 21.3721281389 26.0283442136 174.332921251
9.57908207214 48.4217086156 31.9235400726 17.7742513808 22.3105781217 133.374106385
8.11662191327 42.9151967699 38.9190572169 21.6058447062 24.5821827326 136.492396614
6.85962703933 45.6995197869 47.0475729047 20.5422086906 28.743438191 150.918042961
7.46275975741 57.2102702683 22.5982506747 27.47900555 28.2837939378 146.767994772
5.5866102884 46.6314577846 51.2928406728 23.8633418598 23.5943962256 154.310060846
6.76691878879 52.2694470028 74.4129475043 23.1499562048 29.947756064 186.599451108
7.79234785527 49.508193567 46.574219934 24.8386170125 23.8456999946 155.009909685
8.48014801494 45.5637797842 57.0729160965 12.8151270234 25.4774374335 150.049907124
8.55061784433 51.6920187592 52.142454575 17.7335490142 25.2628517614 160.081210599
8.29481131916 48.5440926355 41.9950866868 20.3683249459 18.7386856741 139.349384578
7.8171100511 50.9042801848 51.2766971749 21.7758798015 29.3645213002 162.80670835
5.24178662475 34.6634952177 62.9406185146 27.0368996609 20.5022410372 153.253953162
9.64488077889 47.8865408992 58.5434702529 16.0417809883 26.7863199644 161.463076626
9.39142113761 41.8510307985 66.3122581684 16.963003587 29.8553783476 165.005128396
9.34413464586 56.0073496708 45.5784540378 20.5917920884 34.305377188 165.860186286
8.51064929415 51.8345351702 43.8044413848 31.8761155115 19.1513419014 159.805893369
6.67090975429 59.3860806592 42.6139233952 23.7069326705 23.6265637001 158.594855611
7.1524340031 56.5003880594 48.3019979013 21.3060062971 27.8299225107 165.693209714
6.1603040725 40.6219239339 36.5053237254 20.5645596721 22.3775749862 128.443033746
9.82298740673 44.0309977642 39.8805705328 14.439712472 19.8650740312 132.807045384
9.66257923881 54.299195531 40.1534431893 17.8472151701 25.5349052754 148.997134633
7.20246284223 53.0894082131 38.4890338807 16.3253878444 32.423982584 147.752814044
6.15497355522 44.5601024633 53.1313947905 25.942999724 22.8230873521 154.427777892
8.28541470158 55.6112585372 71.7366468256 15.1626338758 24.3796716615 175.782414189
5.62354241728 48.2616034017 49.0895669958 21.1297878329 19.2020114239 147.416365084
6.74148415783 46.0286799954 51.3125791809 16.1198247347 22.8419517123 143.769181654
6.64464223895 47.3645800362 56.3394342164 11.200301496 25.5698153505 151.138272975
8.97570406489 50.9680841166 45.2443825346 20.0366077548 22.0398013437 148.047026262
8.91813450412 45.9909505679 43.8532154412 16.3613517327 34.2990417464 149.43705897
6.14531334656 56.681137773 50.7695958834 12.0408233122 30.1227400289 155.886923556
6.87285288151 51.811707475 46.6797321404 14.5204047396 26.9892264339 151.063712138
6.77365139248 50.466753046 59.587385016 18.7128034265 22.6035927194 159.887137839
7.24490023666 58.4510763832 37.3300808861 23.1614893232 27.4218118598 157.333613969
9.49833426589 50.0861864443 60.0234339364 23.351448555 24.0991036261 167.095117612
8.85920987542 37.1011575651 42.8196599581 17.307659198 28.9400693516 137.243841123
9.56255215666 46.7052708584 52.4399005828 19.3543203291 28.3202210482 157.448242194
6.68213639159 48.090506571 44.8716308493 18.60629299 23.9812661578 143.353828502
7.24666847028 61.1119678422 57.6291429841 29.0581512355 29.721793645 187.949626585
6.03736742516 44.066158225 52.0443565431 15.1334644781 27.5738356976 149.754308672
5.28181877248 58.7571545204 55.8052133896 12.9696697566 31.1226635895 168.59586174
9.7388758475 55.4389771374 51.2470673194 20.8572910838 34.014112246 174.615614773
5.38653489525 53.0746310566 65.2382709946 16.4648860237 27.2440927931 171.544570729
7.30546364374 48.0213817605 46.5857908054 21.6156750905 28.2577864025 156.766816896
7.83923354477 45.1957721917 56.5987122785 20.6515191413 30.3320713148 165.471971648
8.80060213207 50.7267163729 48.3933580291 30.5250054622 26.8685896381 166.574384298
6.9580366911 50.5674195832 45.1093660173 26.552492545 21.9703714467 152.5259592
7.79814084427 47.8020292001 60.3527416837 13.4663165176 28.9423127101 159.712088005
8.68250384678 50.4522948326 47.5137705446 28.2869345911 13.9777541631 152.297263572
8.69519702975 54.6349542253 67.3432618926 17.0728862389 25.4486625175 177.84565288
7.85520211237 51.9596729937 56.0530643479 26.2376175243 31.4642259538 173.990892456
5.6447532462 35.3814823395 58.6945169057 23.4069197149 21.6968828726 147.187123666
7.7749834535 48.265938465 42.6002076526 20.8172538483 30.1922089014 152.395382725
6.34267608401 49.8858435345 51.7198630806 23.7116457113 21.8816800103 156.037614737
6.95219874243 42.5315680757 46.2537998753 25.3803274916 22.3601691369 147.325134042
7.65080830909 55.2063639688 43.4103357048 17.4355129021 22.1211359107 147.417955236
9.45620170171 45.1408390703 48.9341073007 28.5210212084 27.0874660977 159.424795003
8.28076492208 45.5059992319 56.0490748402 23.7734582524 27.3786936396 161.810576546
6.34609766132 42.4928481588 46.5058903905 23.4168241636 21.8739390305 145.042830648
6.1290094345 53.7237605137 62.6554615143 23.6398158921 20.6119194903 167.929777769
6.02699199683 43.8031475161 40.3814663343 20.7065587144 22.0723828837 133.146385548
8.32736415785 54.7671785446 51.9834024942 5.56023872015 24.1316312558 145.723168194
7.51221540378 50.2918256795 44.8673843454 21.4783486453 22.562041511 148.899760571
7.14779912716 44.4387512605 46.9869223091 14.7929658643 31.4580054966 147.985175093
7.93505068389 52.4221616049 56.6650841843 22.9073940674 15.5004622265 155.825778023
5.79192366473 52.059476817 54.4081196308 15.3634591152 32.3400244001 162.281362865
5.29572777425 43.9726224896 35.1724507722 23.6646904414 28.6401840157 140.261685554
8.52923955305 54.4656253876 41.3766440423 17.2381868902 25.8280891919 149.170557168
6.5427023715 50.8036812363 45.7888044232 18.2203608866 24.1100192531 149.207346759
8.35698783096 52.3593108118 57.026050001 23.9010926449 22.959545486 165.220877834
5.87426378344 41.057333397 51.5537300872 16.5386173672 27.3468169388 144.245937393
7.61177075506 54.1065019069 64.5696452262 16.0161334615 26.7500678496 171.210837592
7.5208271572 53.9611732707 34.5752468058 21.2707123218 19.8461971492 139.169613887
6.44262299294 45.3100395569 42.1164993209 16.1475995193 19.8798255976 130.781810357
8.71444581585 51.1056020031 43.6525256514 15.2222284833 19.5116179062 140.671028023
6.43927465704 61.0694523898 51.2199545707 14.0091184388 23.3021189731 156.627189895
9.96307323071 53.2412490196 52.4244875805 27.4421836837 19.0898141395 164.921152943
8.70764613646 49.9617952784 57.5079198284 14.042799543 30.955758239 164.25671019
8.22315631706 48.6639321418 53.8271158462 10.2799947246 20.8961690811 144.555677403
5.44149185985 42.1760369093 42.7540660262 15.8287836874 27.6909604561 135.093855737
5.43383877942 50.8304861269 49.7738041295 16.296581714 23.6430834485 146.772632065
5.8061193473 57.5254029639 56.359499795 20.3321781327 29.6287287649 173.527719429
6.94878045977 49.5974740737 33.0306763778 21.9530091897 18.7692703986 134.935671414
6.09329670305 49.457428298 49.1919101286 18.025969165 22.6575388785 149.051484735
5.25165856337 56.3689595303 50.9090299918 27.8979147613 25.1646501073 166.036746661
9.82225389603 51.6799150376 52.6105954069 22.7764397093 25.0862562547 166.929091021
7.63631020672 53.5837013798 31.0592422917 14.9498311697 21.7524310787 133.2199377
5.85478470208 43.5553625397 44.6432848327 18.1683476955 21.6184982222 136.255001326
7.44859729246 48.4616243956 44.0434975709 21.4789075698 27.2701123587 150.844776271
7.76700666201 52.6179132149 54.0506242115 19.7773751413 26.460755212 165.120132548
7.20873220353 51.393430286 40.2005585428 10.2183565009 20.1666815106 133.131687064
6.60432218159 52.1514985404 49.0682243594 31.091969071 16.8260710745 156.290845073
7.79886084312 49.0518247632 43.476083387 26.3906423698 17.9887786946 145.154546189
9.36984599188 51.3468495624 49.2302236747 16.6337084352 37.0777714083 163.907195055
8.12517647621 47.046451426 47.9127987971 24.1603378514 28.0381496225 155.70537116
8.88274804239 48.0614113644 56.8830881177 20.7511144947 21.1707558423 158.869808062
5.51746417032 47.2036383982 26.041982435 25.3966274387 28.053391571 134.964942492
8.79911361221 52.191017911 60.5609580759 14.6046782616 21.0148709201 157.392168925
6.72752851 52.5255387084 47.0703839785 22.7157700373 28.638847498 161.076918442
7.26857821509 57.5902148266 46.6772510005 17.3538912334 19.3736156146 152.943117465
6.41592551052 45.3099034842 31.6869438814 21.259109825 23.4523313645 130.265775287
9.16008318446 45.2863574091 30.9724950732 18.565103175 25.1342474241 133.143744997
9.5849433034 48.5835239804 62.6515508326 14.8065614026 29.4424658241 168.978857945
8.89133863026 45.7495417763 38.7636654058 27.9208682254 28.2556106972 152.633237762
9.44431872755 48.0111579593 29.490428606 19.5033138832 34.2208357999 145.662879896
5.43793359484 55.9235856116 49.0735881296 19.0306372851 22.0123110171 152.013576734
5.57140532756 50.7883081551 57.1442582233 18.6808604981 28.4205838061 161.636543099
5.3358652206 51.8452354962 40.26339317 25.2285777098 27.9425333096 154.60517996
5.71798595256 45.9592602697 76.1023609993 17.1550320707 17.6141199427 162.959977586
7.57544276284 52.7338724058 41.9569971105 20.69835698 15.0236462605 138.61151696
6.34290380047 50.3975573032 49.7542942781 19.0341783883 29.9481922213 160.339922715
8.14029615242 43.961832603 38.1144237343 15.03547432 22.9173605319 133.085850371
6.73840686986 45.9429810019 62.1805450068 16.5682179723 24.195866324 159.931954005
8.67616883014 44.4871768151 37.9115512764 17.9543537436 32.459697336 142.482761202
5.4742605572 53.1766034815 45.9679051271 13.3874584739 24.9110411842 145.67603346
7.90805294406 45.9065342303 79.9120858417 14.52572949 25.9312376941 179.145315504
9.45799340257 52.5791020776 74.6530391468 25.5924854956 19.4475364744 183.442505828
6.73353965574 46.3184593314 49.1377053845 25.796174468 31.4378654199 163.771107963
7.83583068489 48.7970780799 41.2836865478 20.0377372181 23.983701096 145.64003808
5.16182267495 53.6929582474 49.5913056208 20.3994916126 30.4186477115 161.476694817
8.81011382414 52.3054770007 50.588517736 22.5860201517 30.2311440274 168.825810031
7.67300271497 48.5430182854 36.5157152004 21.9604632121 29.7427183711 148.032387827
6.79182634088 47.3685074543 37.6960239737 13.2556300679 32.4709764265 138.642529532
9.73820923319 45.6133145062 58.9617677967 19.7485275161 24.2193158009 160.915932861
5.80763964792 51.4518659181 59.8568406558 14.4102060144 21.8518711466 156.057322707
6.63241301516 51.6963585263 48.4123368233 18.6250516755 28.665361691 155.434510664
5.61781779357 45.5813700674 50.0345201957 24.9127281245 26.0425332168 153.096819679
8.89949262412 39.6022009707 44.9326918072 17.8824437431 28.1870664652 143.047499316
7.28620554262 51.3464594809 60.7709851173 18.3522097715 25.5131628495 164.717856006
7.0871024264 43.08899323 43.9711622363 17.9762839187 24.3471638295 140.960270769
7.38319553058 60.1881445576 61.7136845092 13.0589425282 27.53469901 173.643543912
6.64012647504 52.3364868543 58.0459928306 23.2113113865 31.157215684 172.438011718
9.78104383572 49.6927557772 55.670545288 20.5618452615 29.8608214612 169.671127946
6.78039203559 59.0303288727 68.2383287969 20.2827686031 20.2746306917 177.894248853
9.59191516757 40.8379469347 49.0867051584 21.1516880034 21.350615199 145.23269747
8.18570604601 55.5521902898 61.2911043614 27.4368338442 27.7370425472 180.498693976
6.08479208556 43.1137523202 42.7987908837 20.6086302715 25.9734629583 139.150093961
5.51914554084 54.0889257433 48.3349107369 24.7390293905 20.4838219232 156.117186596
9.52402253641 50.7021344436 69.2066319113 19.9263119494 27.0519553184 177.739680897
6.6328673409 57.6776439425 42.293916771 29.5620176814 23.8282568948 164.24872222
9.92868884109 50.6337817929 52.9023764354 21.9064599438 36.7186454212 172.46380371
5.70769533589 43.0208455906 60.6274462494 13.1246931416 26.1387773811 150.236714523
7.13922448395 42.5643127122 50.0819111992 20.8641970765 21.1206612048 145.818190504
7.97901001578 53.5804512045 62.7118004236 15.5585519383 21.9108870297 163.940644871
7.06101511485 48.7133238704 51.5113849281 23.7692763878 18.8050725189 152.472681424
5.59243390208 43.2934416946 65.7571466647 20.3264345615 12.8285184678 148.19036189
8.9240068804 47.0165279775 58.9537764534 27.795944436 21.0058394573 165.009173821
5.81228603305 57.5615838805 54.9258804817 26.6815741725 31.4217052729 177.297645331
8.88332617954 58.3131284733 19.7283199418 20.7707279309 22.3432217201 132.616198505
6.78099455368 42.6680358956 65.8604084974 21.6060892995 25.336500075 162.418794275
8.07527585995 47.5383535034 42.9621047318 23.8810762434 18.486104154 144.446643994
8.18983849372 50.4032758718 52.1262885513 20.0473003991 34.4399940959 168.166659469
5.21566280033 50.8372059795 53.9319203206 14.297862267 22.2082364817 148.493411611
7.21849549356 51.50243057 46.1336222091 18.7027355079 16.3177318763 140.443735909
5.78194556052 50.2930682421 48.2726387274 19.1571505983 34.2510084542 157.82540443
6.12217212082 54.7898471443 43.5845762444 20.2108958081 35.9402145018 165.216772337
9.49631964481 49.4359962526 62.815164994 18.0356272514 23.1071840638 164.306738385
5.92099404995 42.7967786151 44.1403129564 26.1552100313 26.7007665225 148.002941322
5.16167549974 49.5377263023 48.5612662579 18.0989351303 26.9301958009 152.223980751
6.10632711772 51.4483219756 53.6957107501 14.5890005103 21.9318619023 149.823187904
7.35231263665 43.8721861421 46.6633771782 18.3530062219 22.3732024636 139.148584201
9.41059132031 53.0392735785 50.591819931 11.6976816656 32.2051835233 158.765850434
6.9011894341 46.664531649 41.8409714648 20.4183620303 35.6739144472 154.784383214
7.98715615483 51.1299714102 60.2234759239 20.1153494876 26.3575305237 170.016921537
8.97243822982 57.0936781449 60.9178888548 21.2570835536 21.5398230687 174.316408311
9.14060416925 47.2028130002 48.2774611248 21.9096599302 19.070161197 147.097235406
7.64721874831 49.6980544673 46.7672019044 12.0838202562 36.6839654222 156.88846433
8.76128168348 46.5905327752 56.4624174743 11.8749886976 33.3220493817 161.724524138
5.19855665362 4933.81608254 39.5817750339 24.0888930581 23.1566649824 5030.6812501
5.70605930745 49.5543910473 59.722729423 16.1649480733 24.229391941 156.965432521
6.50404361473 53.2500451889 61.0770251348 15.3338195818 26.5000304054 162.842651078
7.01015978935 5466.80249422 54.4288552705 15.1230724899 19.028604989 5563.14763592
5.72891460059 48.9478513653 45.3428946367 27.84245542 29.9047932087 158.446969447
6.01725800052 43.6105726879 47.617410285 26.237994736 19.9299840816 147.330017692
6.86564787552 46.3269378626 45.5521320213 24.6586970895 29.3130349656 153.780763878
6.59572906101 54.459304649 55.2328962908 18.7117448417 26.5681148877 166.408575102
5.29763675935 47.9173578678 62.1195267331 18.5744037861 18.4129981911 154.485589321
5.43869368602 51.4949104562 55.3654558858 17.9626950955 20.1059602663 154.640840696
8.82690608471 57.6241886778 37.5703124768 15.7928799132 36.653778615 157.422313292
9.94581464804 50.3569585753 47.1073066956 17.7160497674 27.024488723 156.274921696
7.26269893653 48.0095148566 49.541080593 14.2331342733 27.3678233685 149.399744122
5.7942716441 42.6116887324 53.9861448906 17.6176636204 19.5201663028 142.006794997
6.63112910651 47.8870834372 61.9167164479 20.8544089814 31.2069893133 171.124420356
7.99496943939 53.3003174486 38.5855072203 27.9622971235 24.5017524409 156.605132829
5.95520969346 47.7884371992 42.8057054485 21.1762264562 14.0341835985 132.032425483
6.21424389421 55.0297678899 72.7177599847 26.5692094411 26.5872849824 191.912912378
6.31391628644 62.6662678652 51.7124807763 15.6078778223 18.0258994883 157.254745677
5.8572293939 49.7054390693 48.2423409154 21.1063932076 28.6689473018 156.157348555
5.9066544992 49.3687069952 49.3160696121 18.4798332616 19.0782239804 143.096231637
9.48029017417 50.784205758 63.857337132 20.291080178 21.7657615998 169.230863954
6.05234248209 40.1659982602 57.7216277279 16.000912176 21.0893633267 144.209146825
5.91458915553 45.3942708991 49.2896338074 22.6974763392 29.7414128673 153.257883477
9.76117137631 51.670548703 66.5172128046 27.9060043736 24.9919705177 182.578365476
8.34426607951 54.6885136701 52.8759932148 20.3067624662 32.0809985601 170.577003727
6.65089595194 53.6953521557 46.4581463758 17.7253762053 23.136383969 148.842400714
8.88970965065 60.3646882897 46.4793133818 27.9422402515 34.5856267574 180.913365201
8.68213955885 51.4975639868 61.7429649361 24.9558145539 17.5769474967 168.399601428
7.44514663454 4555.61642328 38.6765945173 26.9653933195 23.9365782127 4652.78659494
5.21122819685 51.794674293 62.5388416497 18.806213841 26.9358998244 168.069489299
5.63591466897 51.5674715432 36.9373937425 6.4673974517 23.9134830945 127.529807329
8.4960418745 5929.54515709 50.9284081029 23.8503354736 17.5976928656 6034.72251126
9.54245421142 54.6845066772 66.6268709925 10.2359069979 21.5580539596 164.081993388
7.03875839479 42.9369875243 42.7680164611 24.7392902852 24.4244296564 145.281295228
6.51585930779 49.546685346 74.9980459819 19.1988122505 20.0027301679 174.759621622
8.1824234004 53.4432505164 58.5458941827 17.1910068846 25.7676121086 167.344668517
8.88989345685 58.5566875583 36.1134479962 10.2287264195 30.0766953387 144.56999946
6.25216712136 4795.23631787 29.3600167784 26.1585523443 30.0065998117 4889.68259097
9.480294021 53.808586429 61.1455738397 26.2739055632 23.9593622733 175.38459083
7.36189745771 47.8902700435 52.7683689299 17.3485610604 22.8473753993 151.626809135
8.41105072601 56.1744301334 48.7454759042 16.7392712157 29.5175265626 160.860419373
8.1771570465 50.3515795046 40.7943285008 17.386513185 34.7466581935 152.224917466
9.9091201074 50.3188536474 32.3846233888 4.04257069577 24.5703609894 125.264459371
7.8438523075 51.2143022341 41.4818242439 23.2989530165 27.9199425698 154.841837715
9.82122476401 5473.44602155 52.0694522961 21.9407462338 22.1405874014 5582.96631781
5.01373774529 51.2611075991 39.1620862215 25.9981239012 28.2738169444 151.167169622
5.68162543593 56.5595644041 36.4734164265 20.6170176081 24.1053370388 146.400670456
7.41967082761 55.6456473602 24.6392055917 20.710132068 20.8137538032 129.973521216
6.85094200099 41.3598414118 53.0044336883 19.7153757838 26.3925525611 151.223012128
9.72263232211 50.3307305021 54.2224602941 26.8184780624 23.2481834952 167.816071444
8.77172318218 51.2785654124 39.4488909243 7.07657297758 28.5433620028 135.151866179
7.90545245678 52.0158084999 64.8543878911 11.5446419095 22.9921339125 163.397032708
9.5527446568 48.7405871757 63.5480893315 16.790709414 27.6537195224 168.592320922
5.2052668129 44.2303522453 48.5167013323 15.6925398327 34.1115781734 151.56831834
9.02656421406 54.8161722095 54.701144546 18.555245632 25.7543593235 166.872302804
9.32501405543 47.8003404216 61.5487348555 15.1555125355 22.2343011961 157.975349069
7.1456925062 53.713017688 57.8568636301 15.1080150611 23.8338615351 157.672064823
6.63048410379 5278.85790968 46.023237636 17.1816592849 28.4325815325 5381.85201269
8.77633658925 5006.94232819 40.7699193224 23.6772798043 31.5522453751 5115.74916044
6.97995980815 60.9691224263 49.3782145267 19.920806072 22.5201644198 161.254600216
6.15368172355 45.3756677462 42.8988414631 16.3673357394 20.1144205929 131.075159998
7.69048871384 49.0758893401 49.0009979718 23.7344941494 18.4473927093 150.147503472
9.40464630335 52.0318031398 50.5078913777 12.1294865983 24.9948622756 150.173974755
7.23563414504 54.1886947453 59.6991016347 24.1396869866 24.3588607644 172.517527516
7.34031508927 44.0237342458 40.9558463246 16.4514831128 25.7498160771 135.521199997
9.03146072269 4687.25951501 56.4034253585 30.2228290772 24.6609060885 4808.32275485
9.33553106942 49.3904045617 39.2799945054 14.8241231458 24.7700168446 141.608952497
5.06244772648 40.6770993659 55.2921784274 11.9800392036 21.4643067057 136.614679168
9.95129910521 49.2680689469 26.0415313524 22.5445175371 33.8018906261 143.514295016
5.16677323244 46.1542896252 39.8000748083 19.0164504125 20.5822270108 133.470042933
9.37848924106 54.0335946783 55.3080074224 18.977720609 16.7771915103 156.115848866
8.76029839645 46.9654897083 47.8305732833 22.6622532927 25.0356693987 154.848734288
6.49403787045 44.8212005632 49.8097568699 15.676950178 21.4568808011 140.799151417
6.45643985906 5237.03996902 52.0822495942 22.94256392 30.2647382823 5352.04970912
7.94280740568 45.1916368577 60.3355269184 23.3220637511 28.151699991 165.5081638
7.76583158106 51.1129203435 42.9153435834 19.3620298776 23.5927133019 145.525261007
8.23340176536 56.2492157454 46.6725026761 14.8602631697 20.8418865958 150.275214862
8.20071425285 45.6826385948 49.8349465459 18.6327092561 31.5590869283 158.690224873
8.73589941317 52.1346070369 34.0314247167 17.423895784 24.5250021781 140.120300923
7.23370055246 42.7068278337 46.5897988558 23.2435218564 25.7322214307 148.972968627
7.83835479656 55.33861067 56.996126846 18.0332828463 26.6127175134 168.075197883
6.25353258232 5221.79395562 50.4656266401 23.5745148788 17.7741309853 5322.33352171
5.00033884696 43.6640298147 51.8638214201 28.3850042724 22.4237792113 152.692244389
8.93077858491 42.3957105115 52.4810158931 15.5583018689 29.6209993476 151.015475121
6.52104923182 48.8973739186 52.4437455547 18.5502315485 27.3374622036 154.594740772
7.62260787216 50.7966236271 40.5881894931 22.0046173504 24.2783619364 148.31220108
9.26361332406 52.4345536572 53.0726021679 18.5104398768 17.2723319302 153.053694493
7.07054848828 46.9453139291 44.1313916953 24.4358396459 30.1388335711 154.547969838
9.64931516344 5005.63990872 40.5513937504 23.5810753037 30.2816976535 5112.05583001
6.5397125918 58.2676055208 46.2643039748 15.6494969088 25.487674772 153.711027486
5.8952014599 56.2736932749 46.0584894505 20.9345669729 22.8735081001 154.965888901
6.03928918199 50.9744562953 51.4761225292 25.5021275921 30.4670718091 166.756633494
8.92153565114 52.0760672068 55.6418030279 21.5595331103 35.6520106953 178.793984125
6.09259569575 52.1280225349 47.6559909545 17.7287320207 30.4390766418 157.098004438
7.37372813957 3978.41079388 48.9520389449 24.9631997358 20.2255442608 4082.52411735
9.63391251707 51.1275286421 40.1878422824 17.4616148269 23.5246965064 142.574980991
6.42513238469 51.6083077765 28.2215025163 14.2081714501 32.631354657 133.62329612
5.46725587141 48.7571326073 46.2806695621 22.2724999815 17.3483606886 141.909142464
9.16031122409 51.3567409004 52.9343045182 25.3236861928 32.8241215658 174.157830366
6.1702470653 43.2304462759 52.1250468937 13.715819359 25.3594715058 142.968329476
9.91514890237 5507.63263314 49.9811772697 19.3413148432 32.4059557514 5622.85797362
7.05254958575 44.0194023178 66.8267418256 13.6708773719 23.8103133504 158.273614083
6.35182185068 50.4914566 47.4927317659 18.540242892 25.6280020849 149.216680386
9.03959473557 56.869056923 51.814805012 24.110929006 31.0591505636 174.727711958
8.08746036139 52.4075848755 37.0727054872 16.0947387212 29.5759748019 145.874224712
6.15559041252 58.2926190059 43.9940924529 17.3111694423 19.690120992 150.170970053
9.65029103172 47.5521540758 39.8972439872 16.9173870219 25.9010654305 141.231407409
9.29029588905 49.6251544505 41.6266717891 20.4278247681 25.5624723012 149.034428673
7.92068619565 57.3391977705 47.9216666712 20.2950354724 26.7910623541 161.263349023
6.81741899087 39.0686889024 43.4124086666 18.6717297299 28.3632577398 137.322571686
7.68279177717 46.9027440616 47.797785192 24.2752998162 26.545700387 155.456624128
5.14834370329 49.9860724574 53.0248143494 14.6064208224 39.6897943447 164.651945508
6.07378699726 46.366637276 79.2940382958 18.4327146547 24.064637013 176.209778919
8.72572060734 54.9881937243 51.0840754867 16.4504916102 29.206805786 164.733124236
9.45518204621 55.3940666922 58.6628823909 28.0938316309 32.026200978 183.673016806
9.23150064096 54.9285540663 66.5828290583 16.2749344488 26.4582318387 178.265094234
5.99822508566 36.8829844408 50.5827297571 21.463581609 28.071115918 144.223166865
9.14851965493 52.0075003215 32.9197460475 13.1197698926 20.9706626715 128.514714463
8.26796204678 55.1528779971 53.9471637766 9.02408816885 26.4312365555 153.187422129
9.78938040886 55.5287503588 46.811074887 33.9611601817 31.235842865 178.702582267
5.73459115241 49.0538868069 56.7698064829 24.9774332835 34.3756007623 171.514790019
8.69432361181 49.6902935801 56.4245581476 25.6330475054 20.8545380766 162.88243684
6.87363736692 4593.99615821 48.1397152804 26.7274850471 27.8828699552 4708.07600494
5.43504804239 45.715557855 63.1550202843 24.5850776327 27.3920160222 167.267110818
8.49565982819 47.3929034303 56.3636984873 3.91961674689 25.0294830241 144.624878524
9.57611535526 48.2071526171 51.1288202267 23.0218543083 25.4489699548 162.381628934
9.15131824037 48.2260986744 45.6675506324 27.6511000181 21.276852271 153.157036203
7.13191533988 57.0140033384 56.8560496647 19.3137456379 27.8361616764 172.345579872
8.17234674523 51.8891630977 61.72296874 18.7443482626 29.4339140273 174.526212568
7.56471877182 5961.41728234 32.7937143732 14.1961272258 19.0602842846 6037.27861997
5.14226986364 57.1668525825 65.6930061763 20.9827169469 17.9212587178 170.904656805
7.19297180977 39.4768547391 43.2350179843 25.2490693099 29.8776942817 145.887816161
9.34480038943 48.0163951959 57.610870623 30.7609508162 32.9366801776 180.706860117
8.59910972697 55.0354869871 56.9657830622 15.0347377933 28.1532362408 168.222537224
7.395107434 41.9527664069 59.0713676964 16.7508153039 20.2570151294 148.797312749
7.98893811832 47.1671863456 50.9559589585 15.5046178528 27.7190464532 150.787268501
6.5024792223 44.94733739 54.1650643415 16.7666734935 28.9556682344 155.121759953
9.91115804382 45.1554020999 57.3626794267 20.6175660345 27.9017675318 165.180486186
9.51378540771 38.8880313476 48.8281297737 6.01508700769 27.2058383879 134.301227342
7.45863315995 48.6898100314 67.0071733865 17.2463420064 26.9432896924 167.449874204
8.33233189825 58.8828181335 63.1635710061 23.7074762114 18.5915566722 173.464402795
5.86066636559 38.7925476746 60.7736521696 18.2527037239 30.7543608562 155.573951215
9.86223662593 43.2370730583 61.9283731714 24.5987629028 25.3638753754 166.094803471
8.78482362506 4627.70030594 64.5410389986 25.7432246203 20.5044206779 4751.02580315
6.24770239402 50.5845354054 58.2116496994 13.2328604606 30.0720818204 160.829377561
9.38828659835 46.7336165136 41.709796576 19.8795148538 17.9180556039 140.26907998
9.64102248796 47.0742898829 47.6003861764 13.5421687414 23.8727640271 143.707278037
6.03070160391 46.7270201327 48.4822299716 26.5219329219 20.2558762622 150.671872752
5.0618091935 57.5591928873 40.209413145 18.5817294945 28.7317455857 152.890782138
5.50051729634 51.8003703549 54.8174984877 23.6448293255 27.6072637066 166.74272778
8.06562203295 53.2983857513 43.72422831 19.1388680535 31.1173433344 158.931859456
8.44026409284 49.7715911642 50.9305525306 22.0953615068 19.9429798206 154.29973128
7.73205343585 57.4255748962 52.0221689732 19.3084297888 20.6631727976 161.156672135
9.72484197196 47.7014134447 24.1628444263 13.369867627 23.4654353086 119.754124533
8.71878682234 49.4507730702 66.5575109412 22.0797133552 22.3173414884 173.965804766
8.67014507856 47.7106638788 45.624190769 24.3504586632 21.629804922 150.740030769
6.44522444191 45.7826575056 47.3638743535 17.0440106931 35.2545803041 155.850312037
5.36453966483 49.9373518846 42.2908495165 32.6513924388 17.5789230545 151.762089234
5.36353875099 5557.22667061 47.2675514221 15.7326287625 29.6433850109 5656.40567297
5.12931778915 44.2102188548 51.8119806389 22.918803771 23.9789683302 148.354274816
8.35680406956 57.3131097535 64.6619493987 19.1385002605 30.6797653782 180.397489163
8.16231554305 55.1893137945 46.6983001169 14.3583572671 25.9602493534 150.524035132
7.71653450076 4750.91282951 61.587325498 19.9633660349 25.4238472001 4867.77409027
8.26544674976 55.6635537354 53.31628635 16.2283748858 28.073814574 164.060840569
9.58007023121 54.9974376058 45.4076995613 20.6431796396 24.6161749143 160.079555852
