A B C Total
49.1296027879 55.9110037059 47.7329797333 155.515595025
55.9173623681 56.3475535489 55.4510208193 172.325026585
47.1272865308 49.7908149252 61.7090301325 160.922403549
50.8989151956 48.4444908456 53.2166198373 152.891146338
48.6111641925 39.7338647993 42.4453114469 133.140118459
46.9449462326 53.1114716281 46.1372758364 147.290864711
5793.13696383 4994.75347884 4266.36236484 15055.897882
54.3023264229 48.9887308623 43.5640902774 151.261853128
49.2686077096 60.8494444636 45.6464342968 158.328120306
47.7041938608 44.3442574145 58.6589518403 154.599136605
41.3361413815 46.4529567237 52.4474394042 140.569646633
52.0414768562 42.297114719 52.5467667236 150.770727428
51.1787383368 43.612120668 52.4358815042 148.932367948
56.4812545644 49.930631758 50.0550970387 156.573017668
51.7429251786 50.5714009922 52.5031858556 157.796022674
5581.77285295 5900.68647594 4957.05937996 16442.4972236
45.8729791017 51.6055284545 53.3701756652 152.474206852
48.8917891698 46.5282796731 52.2265045444 148.074374495
48.6693224067 44.933265987 47.7559709644 143.734091634
4586.54878093 5051.66068502 5703.58948876 15344.1156198
52.3621336476 44.4706201009 53.2968962722 151.557812199
49.6258801197 53.731851066 50.0261743464 155.616712106
57.3992769848 56.2961346805 46.2898546997 162.285475004
52.7514557906 54.8912112276 55.3997580583 165.640008438
46.1924451801 44.6423779197 57.8215110977 153.280443135
52.7502502117 47.2563892452 50.5755405022 151.329270994
47.1228666105 48.4058406468 58.2602774146 155.905455802
46.8029872296 52.4613468855 52.8153001494 155.924735825
46.6664620783 49.8450725514 43.2986634766 142.200701467
56.3725950336 47.5425445055 53.0639635959 157.33199503
50.0014123426 49.1671258519 48.1742140374 150.38536614
47.282873666 53.8004635698 59.8600349085 163.641018254
61.2273220806 46.260901093 56.3311582494 166.446005335
5030.43494636 4417.72904817 4399.46786321 13849.3901729
52.1122585177 62.3436138259 52.5746282691 168.006025072
53.2400534921 51.9769171935 46.7423249793 154.550799183
47.8505801778 49.1669707214 45.5399229132 143.074462414
48.5940052498 46.4379211205 42.311943044 137.493322001
54.7344204342 58.1979786981 52.3520258667 167.334922363
40.5821252686 59.9669376819 35.0604210507 137.839105047
55.0652893967 43.7660511726 53.7829766997 155.461783628
49.4835072349 55.727171845 52.7566557037 159.425045359
47.0930779071 47.0881344495 51.5188700109 150.599760394
52.1257434688 47.6041126301 53.5805793418 157.668073113
53.7830863366 53.558432492 48.3991549435 155.901322298
42.2766355715 61.5796330887 47.4136978608 152.236400597
52.7656499461 52.32513267 53.5263633805 159.663636738
5077.85458225 5483.81003023 4604.15145908 15169.9838563
44.8355308043 48.4962121634 50.1599275051 145.94952553
54.6671394494 44.6716210775 55.1036698232 157.992414726
49.1052571243 53.4221242789 55.2184365144 158.296519925
49.3625905862 47.4627340788 58.9517011069 156.765152555
50.6134744896 54.5210716282 51.6220295445 158.368428125
44.8458976074 46.3300829455 46.7901754057 138.417608106
51.2090096377 45.199386252 50.0691372115 149.25700399
52.8493273114 55.591176052 52.5599718564 163.114001199
50.1199458048 51.71914557 44.7156613293 148.482857438
44.2671145563 53.3290671492 58.3019603066 160.588944651
54.9764237403 51.280658814 55.559938936 165.864213919
49.1604240006 54.8596208755 44.7024354155 153.399788082
48.6359378556 55.2094280143 47.609215266 155.52725675
46.9198872501 52.0557359662 62.5440848885 163.619314077
42.792539541 46.6163769818 58.2535636713 151.205056009
44.5122498626 45.1970900402 50.1187822996 141.17598391
57.6358987665 54.0447122284 42.4614689448 156.2727125
56.6414827572 43.5861224183 52.739561815 156.093781391
48.4050782962 57.2571155545 42.9012849138 150.334370087
56.4732532034 48.4594382741 58.5145524043 166.643432639
44.8258987002 53.6929854343 51.1579569557 150.681179571
5182.72688589 4865.21137577 4587.0666876 14637.4299875
46.6354662638 49.4082194979 52.3733168299 153.342709639
48.2841320496 57.4830901356 50.221913469 158.92481361
48.7549733905 51.0183576683 43.724889562 145.059983658
49.6322711152 47.1886120815 52.6137325464 151.991047639
46.496345643 42.7542921037 50.0307625922 139.669687561
47.8035716299 47.0240579393 44.115980254 141.025024918
50.3382202099 48.8908779342 55.9340884424 157.911206917
53.7787717498 59.6788800414 47.5463237484 162.633255716
48.07288915 49.0777183113 51.9890433785 152.233034129
52.4375335145 47.507833039 44.9565893049 149.58567633
54.014313057 49.8255329668 51.8804674733 156.92421878
55.6714696977 50.944241725 42.8354720399 150.18365465
57.3204694215 51.9003095217 56.7790543766 168.978248056
53.7960646898 47.9741872678 47.7856805854 152.140859666
42.4686145677 46.095871926 54.2981816493 145.877378034
56.203975452 52.2177381933 48.5258493764 160.499898991
43.8814218769 48.3974611675 49.6436338472 144.414412603
57.6716141014 52.5473933206 45.4018420031 156.827190011
53.874631835 50.9429073219 47.2145592355 154.564944554
53.8488049311 45.6300906838 48.8752653827 149.073108774
51.5082488502 49.188092298 60.0480284782 162.32331237
50.7813727072 51.3050510994 47.7929109575 152.217105491
51.8774847815 54.7613826545 46.0034787014 157.043630706
52.9873499114 47.7946010863 53.0711458654 158.246215374
51.6055655978 40.2025169311 53.7655541141 149.235143516
46.8348836704 39.9927554815 42.6979561108 130.863165978
34.8143990931 48.5961815591 42.4804156621 128.789264139
55.7475424695 47.7547118229 45.3316382803 153.193803911
48.405358279 41.5463668029 48.6062261017 140.033042498
52.9270782207 50.1114892941 46.0685031527 153.426616206
44.884052045 58.2064191344 41.2347911948 146.114868752
49.3053037318 54.2552741361 42.2146066578 148.882675154
38.4415208343 60.4385855484 43.7958401779 144.188700832
42.8760583596 46.0836190666 51.6070802069 141.105100279
63.5559604335 52.0779010786 48.2897873286 164.561827096
51.1223537028 48.8129623837 50.965143426 153.634656287
53.8820927275 52.2884605811 48.8086333582 155.952040847
50.7847896871 47.5730283463 53.0690372035 154.091226401
53.4595499348 51.0787101366 53.782152406 160.125185088
49.4229811169 47.4650700415 42.0050805195 140.514570269
47.7407766482 52.1669823387 44.0906833407 148.266566953
40.1456255029 53.3109646964 47.5574512599 145.830614365
50.6788267128 55.0324165544 57.2191843292 166.760205737
43.254921638 54.2533326904 62.9215193414 161.594470924
56.6173891733 37.925348192 52.5229352869 151.189567403
46.3379462124 52.0351892902 46.0720330807 146.773551104
4724.561864 4310.99934275 4779.17384784 13814.948321
55.394046493 41.3348998467 55.087983214 153.18555352
44.7705528583 56.967852107 58.2037099528 162.513127395
56.7983108556 51.2463703688 49.712634267 162.52484118
47.7997763929 47.9716507279 53.5873865012 149.927606786
49.8459083771 55.7389221731 45.9282491042 156.081129512
45.8780783404 52.2818423738 52.0421970531 152.804932477
38.9916950983 62.0743345936 47.3039241021 152.168426171
43.1854798108 41.8874431811 55.1641892831 144.060871466
46.6258183552 50.0083063822 47.44921574 144.959022995
46.7914379042 54.2477802672 59.445547045 160.532354862
50.1221264471 54.3251414731 52.267216195 156.852571055
54.8174679322 47.7909057204 45.4631528326 152.87461163
56.8549113756 47.1594993131 47.9573314116 153.460509307
45.2831882338 50.4267967792 43.8615367072 142.959697051
47.7729378448 53.1859626527 40.9282236876 144.030915433
53.1154943014 45.7232438127 51.2837941489 153.333789178
53.5424643926 57.1361181369 51.2049412105 165.134693077
4626.57741834 4981.27045532 5400.69947879 15011.7017989
52.4118686593 55.3050356546 54.0148880882 166.373421479
48.1443321115 59.8197451439 56.8196415194 169.434371958
58.4495795494 54.6717599969 42.458925684 157.488444765
47.5999857442 51.1277503571 56.903691483 160.053396183
48.2527706786 54.4429826355 45.5764953117 149.669913648
50.0653697188 50.2965559061 54.0207996282 156.215091372
51.4474026688 49.1101740804 42.1654727179 144.969560396
42.0557983595 55.3594055272 46.7828696887 148.784791022
45.180956968 56.1598326721 53.0054703416 154.519740865
55.211885604 52.9447988431 48.8463157356 157.453948218
52.0661116575 55.6009364653 51.7550676796 160.390366092
49.7138560734 50.9528483703 55.2448837116 160.659229475
52.3374846609 46.8455913154 53.6310565007 155.820889746
53.6687105725 51.8818056019 52.7643890134 162.198437463
54.3343712871 43.2218849452 45.8333502293 147.278615892
49.4409352562 48.9258002277 51.187510221 152.400371318
50.6630013146 58.054230505 52.9116878928 162.207395292
55.2976078534 40.3190601366 42.9069259954 143.203991404
5104.16193938 5915.50883529 5434.55796783 16457.5950013
51.32754947 47.6200678913 59.8584210721 161.519866538
48.2351041019 47.0442877423 53.8713947888 151.925987696
42.1661041709 60.1707419928 44.5187336142 148.038009336
50.5666238906 49.4738133414 53.4404450354 156.913309845
45.1293566786 47.0952035828 46.5986951738 140.632448241
59.5937116794 50.2806080539 55.7498852906 169.617380611
47.4533922109 52.0223890424 49.7902084715 150.407522243
50.5936175287 47.764018939 47.0193771215 146.823674624
48.5741624618 56.7891964509 65.5891874076 174.257487613
53.7058407409 50.2669067812 47.4810658971 156.28157434
44.9422784812 49.0340796961 48.9505516268 147.196078687
49.2319431765 49.7974127421 45.9616695785 148.037719126
50.2773964057 45.5060021624 43.7762565172 142.576013586
49.9177611814 50.4964862066 53.4929612325 155.282948945
45.4923879987 47.9290159246 50.0942665866 143.709604568
53.4604127007 45.6231725062 47.3207931348 147.904849841
44.0836585526 56.1761570689 51.8501164089 155.001172766
46.3934231902 48.1691879074 47.6485926837 143.688614302
53.89609507 48.3903539996 55.8805907355 162.252496677
52.5999533833 50.1515678034 54.3858699915 161.422168253
48.9212636963 43.5778935707 48.726107271 142.979941728
47.9176341904 48.7141961633 48.5046875421 146.379146724
59.2979038114 48.0786231151 53.4394107479 165.70741645
45.9050870385 53.4455272553 47.0417583621 146.650434688
41.5945726148 58.0048490564 51.2268898132 152.050994089
5385.49578502 5324.64970548 4863.17769892 15574.0300373
54.5133255653 49.2483952347 47.5065506736 154.988237804
49.2019454491 44.1925845858 48.3066091514 141.809786128
50.297214967 54.2990661851 54.902016742 161.965969436
49.3867920528 47.9367184013 53.6144654398 151.068467027
53.0698755011 58.606480754 52.9169844271 166.519347349
42.9863746448 55.6545462509 48.8017673547 147.706648736
46.1330557949 47.1515976358 45.0590927796 140.480357763
54.7239612659 43.4505839638 55.7226052559 156.797872753
58.2084049567 52.0852175628 46.3039720935 157.78438749
50.8893428413 59.1140775596 49.3219533309 162.83285819
42.6770057622 57.0539057315 59.9302128745 160.61451201
50.3650415351 43.232098989 49.6087788854 143.918424307
45.3302427327 50.2602539692 58.9822970679 156.100119467
48.328363414 47.0204429959 49.6707068166 147.082261278
47.2420205739 47.5275927495 54.8778936206 152.986437612
43.4825319551 48.3135438647 53.2047190524 149.697643369
62.6929345006 57.9520987881 50.9704500445 173.759294561
48.5771448549 44.7415259053 54.1136519971 151.74097135
43.3596120181 42.315135452 57.8998026344 144.924529128
54.4235334338 42.4192282602 60.2970235276 158.709190893
44.7531712876 49.9912951726 47.9233519158 142.727905742
53.695655706 46.642002136 54.3565918268 156.350815016
58.7216959657 44.1303178315 48.1003110314 155.611334581
51.0745370463 54.6208873335 57.3707102116 165.132526763
49.2968036193 62.1237931122 39.4992838578 152.026941144
47.3425988743 47.8177757134 48.1710377432 148.257645485
49.5593875434 44.9699769336 46.7557776865 143.306001212
44.8173889095 53.0803111081 51.8875477966 153.236687305
47.5145115146 53.3127788373 52.0884979167 155.955087117
44.3727834227 44.256316427 52.4457318851 144.170959628
53.5624924157 62.5332754418 50.13932469 169.847586365
50.8957355704 53.3301974331 48.7565026837 157.00199212
38.1343258126 49.6891655146 54.9409615605 146.486471589
48.0389547311 38.5273202833 53.7999480629 143.421164117
4993.55304751 5533.6186479 5117.73128682 15647.6484007
47.5474388164 46.4897752465 52.8085464322 150.510273117
51.2150570398 54.8254721792 43.5304761577 150.744111351
4298.17665391 5177.60629239 5173.98590619 14651.2908278
49.944686329 53.5485419307 53.3268878189 158.336242595
43.5273321393 51.104738093 60.297300086 156.284496979
39.1115885284 43.2171739982 54.4656360922 138.347642556
50.732383717 51.4316908561 52.9501804164 156.226739208
49.0023704068 51.2321008539 54.143665081 157.555992646
53.6942739415 41.6837229835 49.1140216645 147.116224649
51.3302667492 43.9338288413 52.0727960434 152.217720086
41.9106354527 52.0588847111 39.6314276643 136.585355658
52.3041130086 52.7896669832 41.9988208284 151.698129116
53.3020581819 41.42139226 43.0803122658 141.793356989
58.0391188627 50.6744510893 47.8941791536 160.077298248
51.2602787664 43.4990400782 49.3800644585 147.403051316
51.8424738281 38.7753220272 49.5292566669 141.544683024
48.228458031 53.0995413208 46.9337262852 152.825513289
54.836459791 55.3032021691 42.6013667271 155.756102401
53.6713832323 52.2752284381 41.4514812718 151.590788853
51.4433576944 43.9407068052 47.6639249893 145.008789796
39.0391999862 47.6680404524 41.7137080606 133.056331925
43.5429548317 58.3823239742 47.1818336474 150.212949173
49.0419783595 50.6554721071 60.6055975759 161.149203022
50.6159622324 46.5477184359 55.8349711297 153.777509219
48.6808961742 47.2054673118 55.3816622158 153.427109832
40.0848204003 52.9269195668 50.9272757315 146.227918274
54.3194837598 52.156900463 46.1199004718 155.605488396
39.7619529127 47.9798802167 58.1055903232 150.024793743
48.7340360377 51.5327568127 48.6225383334 149.88085039
48.7376358771 51.0329426612 54.9033368939 156.975038361
43.1664549728 44.7113071091 43.379511023 133.382208873
46.5347215297 43.4403690395 45.3960745796 139.921494142
5553.9197563 4365.67428467 5886.28779234 15808.4659403
49.7312118281 50.0108708876 42.1162274814 146.622179948
63.902694641 42.0533840718 51.870685478 161.860297202
53.4781749266 54.2593268303 55.7280115885 163.727252231
4881.91734889 4209.99930859 5648.3890362 14743.2624168
52.1914055095 53.1053473215 53.8706033281 159.271422865
34.6217433909 39.8816871829 52.9422862475 128.670715662
43.7498617995 54.2463869287 42.7282365733 140.808453396
42.4727581236 44.3840699418 46.6295517916 135.298215298
51.0179033735 46.2861960976 51.8165495105 152.020764281
47.9811525535 50.2013817576 51.07251303 153.503287501
43.6624085817 51.3011461088 51.5794456672 149.5749845
47.4107699591 46.9430277843 56.1481752241 151.002166032
52.9712812518 44.6705305224 54.883566341 153.539942241
47.8288740283 50.7833915437 54.7216922111 153.415004706
50.6064525371 59.6588159685 49.413557696 160.511933451
51.3023163293 47.3000228726 41.3902637687 144.743880381
38.154849948 48.1009410059 46.6020443285 134.02936396
57.6281007282 47.9061115214 50.8833911024 157.41567685
56.2028523743 50.5275795696 48.3249339537 157.896406338
51.2678231515 54.2560711418 52.8688759407 158.6569063
50.3478437998 48.5696809563 56.2885005999 157.86407813
58.0903928081 65.3761379502 55.101644354 179.534643281
59.7748930245 62.3831701949 50.2204596482 174.617775972
42.4281238199 48.9736175958 46.9609899704 143.073734607
4682.7029763 5202.5324129 5356.30322379 15246.0595683
58.8342338693 57.0688114202 44.8275290257 164.187373478
49.7362994682 49.5357027751 46.883271874 147.50481773
48.7437535778 43.6318057353 53.4136877192 148.538052049
53.5661334369 59.5776060505 52.3157651893 167.198194793
55.2423305187 58.2453125895 55.1337144641 172.85886156
5359.68305965 5125.24593721 5213.62294525 15698.7815467
53.0386781706 54.5682991729 57.5366587629 166.999510371
59.6075128146 41.7805542258 50.3877725538 153.814880619
54.8566146188 45.1262854801 49.6814089755 152.422726592
50.0711277606 49.2941436575 49.3163923781 153.632736791
49.1646018483 43.4123285759 49.3213434563 145.780970442
62.531156565 51.1554604248 50.9044228763 167.317280227
45.8216703188 50.3403310518 50.4857780378 148.435397725
59.4180767229 56.6275413755 57.2965910651 174.874406905
54.6831855299 47.968617729 52.2220642628 159.480678622
44.3204525856 43.4043224415 49.145146285 140.469869385
53.7946431968 54.9948208229 49.8401986746 161.090430173
47.514839303 46.3394253509 53.27940132 150.940139564
51.1090909082 37.8224396181 56.9081817831 150.636990876
52.805764088 45.8521480007 53.960965523 156.571351932
53.3610975707 42.6471404851 50.5851693311 151.377892391
49.8974451129 41.7362848812 50.8111376996 145.642255714
60.5661385525 48.9660334873 51.9419148477 165.876152732
45.8116630624 53.0891350778 52.2192315389 154.805090876
54.5274229077 45.8196948812 55.4523936084 159.573781853
47.6240938993 44.4061180028 50.2406300011 142.585573189
53.8590190553 51.8710958164 45.0257474914 153.582660082
50.2884632194 51.7293054438 51.3445570683 155.616975252
42.5084283596 56.1155818706 57.3504780449 158.832215053
43.378619939 53.0308329876 49.8905631231 150.157561234
51.9295758199 47.9394361519 46.5932849846 147.367620451
48.4609888199 50.0379885705 53.0020021517 154.002825039
50.4023412263 47.5291120599 47.6953167062 149.580949624
40.3222112016 50.8136283586 48.5894656821 140.489179004
44.3283485614 49.466830232 57.2613761152 156.013109401
46.8200078545 53.3231145696 43.9199533732 147.043049459
43.1965962162 45.4330255856 41.8580823707 130.572001209
58.3187009519 56.0680151267 48.0642069071 164.751001958
54.0468220737 43.4882044148 44.2789024666 144.004734797
51.9242070255 49.5718324597 54.9634722183 159.13722408
49.3045996035 50.1262274173 57.5942151399 160.690142326
49.3647791436 42.6336212022 54.9460066944 151.677012357
5266.28910338 4495.63140907 4598.88372706 14364.8433085
52.5365265779 51.6165835794 55.7213653327 161.268125239
50.4696314337 48.2963150981 53.6801134275 153.527128075
48.5905924214 59.8759824904 45.510779815 154.806274323
52.0422970039 41.8233530926 54.6239062372 152.439903152
62.2996905017 41.7133487386 46.1103265943 154.685115119
48.5671382905 51.6807669616 48.1342444954 152.933211966
47.579559093 56.1085746007 43.2701502607 147.669327887
47.7414080351 58.7957021041 49.9565951305 159.500679565
58.0216283298 38.7198009943 46.9512456249 144.952454378
44.2406655828 53.3755444441 46.5460548745 144.819961524
46.5431540196 45.7400840182 46.9926711375 142.878485297
46.8118297971 45.0041228239 48.9817865037 145.446902449
45.0506500914 45.7131313947 48.8011945864 143.607995028
51.3508144427 56.0514418315 47.0988159434 157.102403468
54.959837421 54.6505196326 45.4166480785 155.449598544
52.8813273862 54.6825613426 50.807216745 160.749806527
5467.16086983 5414.53052544 5616.2588631 16501.0723792
51.2627627173 45.534607139 47.5522405451 144.757806881
49.781457249 56.3364065392 44.8704432363 155.632086496
51.9445369615 41.6469984617 47.0671455737 143.750531912
43.3787787173 52.6542281277 63.813113528 162.603949027
45.8533263969 49.9400063988 51.013457241 148.129805487
46.6296587733 46.0464855252 52.3148672445 147.775388053
46.3200256539 50.208460799 49.238993939 150.595243303
49.2200885987 44.9807667431 50.0956969307 145.532366185
51.6966967749 59.7111973786 55.953651739 168.885381471
59.1412011775 58.221306528 54.6426920108 175.949187144
52.813871594 51.1786408076 46.1874050307 151.33390574
53.8677753819 47.7472873319 48.9697675658 152.457919751
55.8387641938 56.2859023498 48.4730217871 161.816453579
4629.215925 4898.76879979 5628.12854084 15159.2631526
50.7801675957 38.2918158407 42.5680302984 133.983472244
46.9647132827 51.1085975502 50.0847395611 148.591028713
50.0495210717 49.5205574271 53.218770888 154.862145626
56.0892483247 51.7831697512 56.3199069045 164.445135995
48.7657537419 48.2143843293 61.80087679 160.456945704
55.0421453782 41.3809790398 61.6241249235 161.325412006
58.7798782407 39.4009056014 46.4721139194 149.416020022
54.0598838253 58.2091226992 50.6056806449 163.250163043
53.4851754157 51.3644686616 54.7784703509 162.659042696
49.8085189436 49.6814479389 52.3609080822 156.601556893
45.2773377808 60.7141697279 47.08454514 156.84383166
36.9454429356 64.4351408151 58.7413116853 160.208848963
50.4828781814 47.1589099121 46.5472004317 147.943950609
47.7197187459 43.4597239607 50.0482527463 144.560027507
54.6576655924 48.8299956427 57.5440391299 165.263680636
47.5580945552 41.4075884628 55.1954819355 147.044492888
56.6371358479 44.7339251445 52.4204144974 157.611756318
39.3241995303 43.1350503806 45.7596389878 130.427575685
51.3002872337 50.9630562343 53.4914082255 160.667436152
43.6316490524 49.6443690096 40.9912662466 134.431721767
50.4024067966 40.8007552664 45.7048786018 139.973528087
39.3723015793 48.5346625102 42.4112049008 132.090625465
55.1580285771 45.7351736805 49.2451872403 154.876869469
43.8829581312 45.0279690224 62.4798675869 152.445238948
63.113235039 48.3026360606 50.212021861 163.075414615
47.7425261524 47.2233339563 47.7306274394 146.654401905
52.4230975477 54.5784528234 58.1305591866 167.364367924
53.7691887173 46.4494756353 44.3784700302 149.267746155
44.2333400784 59.0865517767 35.7821047186 141.801359985
50.4234338377 49.3899766213 54.0726209601 157.958521982
46.0033735835 46.5369092531 37.9850328367 132.953419269
51.0187348354 53.1477693854 51.897756795 156.862944732
47.3785739096 46.6460093301 53.1469817312 147.435325038
45.528581263 53.6198596204 45.8383806507 147.256806462
45.5180790319 49.4275824182 46.07960549 141.756893475
54.640618311 46.4926017283 43.9400401745 145.283780216
52.2504650973 45.2176548043 61.3991803993 161.837558357
52.0388708211 52.870328935 53.6513340266 159.639376414
45.8725085863 48.0862927864 52.5279913969 150.795933469
52.0969035809 50.0493118739 45.3695209803 148.160707742
52.6004834772 56.2894845024 53.3054104831 166.954166719
44.6649694491 53.6314733999 60.0833697395 162.165587523
54.1362972767 52.4216274401 42.6277675017 152.551219656
55.1190254996 48.9220967337 58.187392144 165.287049947
50.8649829064 50.447189667 52.2182866151 155.340612243
56.9629788484 51.1323373087 50.9083354709 163.900616357
51.6714858837 42.8616622661 53.1664557575 151.451686039
57.8364086037 55.1545653722 56.3301891103 171.558600679
55.3479155726 44.7236980261 49.4290703298 153.503978906
55.4369652773 48.3976257339 51.2528548801 156.5304757
48.9002303847 56.0676433156 53.2014741833 161.474435324
51.4267940817 48.359493543 51.4763333454 151.568372913
45.8090482035 45.8136442693 36.8726368098 128.58954591
57.4134338023 55.0021454118 43.6506251008 159.813718466
5123.74639432 4925.15595048 4872.55012527 14921.5935505
48.3828271704 38.8953953289 52.2992884786 141.205571496
55.9312924639 51.6196770507 46.6651373655 159.203641477
49.4094434774 47.9899066841 50.8200248159 150.566776468
52.3378230852 61.323181444 43.9533904677 159.711767964
42.4870982619 50.8823989007 49.9727094323 143.790235143
50.6735374835 43.6214694097 58.3471015956 155.993817171
53.3903070047 49.7487556055 44.1240014864 148.596646012
47.1777886541 48.389350919 50.3558658206 149.823985514
47.3914343999 44.8249302798 48.2303099687 144.65258608
49.9149132054 42.3187528278 49.6096405881 141.965916306
52.8222593401 54.8471375689 50.2637758118 161.957018353
53.4465162894 51.3463520662 57.1226697648 165.999619455
47.4994268704 59.0878776761 56.2336916187 165.157609507
51.2300648527 52.8319083923 54.0701253783 158.363982214
48.3913440903 50.0712372315 50.7643622077 149.530472291
52.2440385044 50.9466133675 52.5532406975 159.782710267
48.1142113031 45.234584172 57.3585840659 151.917884762
48.8739819028 48.7497521826 51.2438674117 151.91348954
40.8988433767 49.3992526116 45.1436590797 136.854089112
42.8839077357 61.7469468135 44.6944362748 149.645890584
46.4252334628 49.0970929824 53.3060779605 152.749514277
44.4346915489 49.0398040227 51.8117728669 149.367147552
47.0592560395 45.1382412413 51.6300214743 147.038811288
46.0845662383 47.7566840346 51.5146875168 148.661550835
58.179858718 52.0365028802 50.1881144793 161.79741857
6320.50133765 5016.40892535 4556.95609607 15896.3159041
44.0052953806 47.0949852519 47.1882244106 142.576904194
55.145853333 58.5413232933 41.7070022165 160.057492712
49.8520374322 45.0451530031 49.1533908958 147.952839773
47.9335130388 46.8123678934 50.825008831 146.956225714
51.0276942051 51.6981092251 42.7313522271 149.525668983
50.3803698427 51.5990649944 45.9984586854 148.389309837
44.4881116652 52.5915736539 59.3725564303 161.234799199
49.2863207837 52.2940497654 64.4368258661 166.609053132
49.5792441823 54.7876562295 53.0227249988 160.989343043
59.3836872814 53.8857970369 52.3138018447 169.075449769
53.1860584233 56.1045691797 40.4546460566 152.264081216
54.9831985605 41.4548135218 55.0855827192 156.063115593
47.5754850491 52.6002261017 50.1290350083 150.863443618
46.938265049 54.6381871047 42.4172540943 147.950910097
52.8697968469 44.0437662574 36.9224357406 136.22183464
48.6678396129 58.3276828691 60.2726079669 170.879978179
53.0823617089 50.7792298029 50.0256476151 155.461335893
47.1129095882 49.6044564287 46.2783642576 145.513990659
42.5229333967 54.0002093475 47.3218963357 145.39144106
50.0219902809 50.4231406249 48.3809162998 152.957873639
43.8876044047 48.8165072777 55.7185323009 149.114346043
50.8181805321 56.6526531165 58.5325395896 168.215651677
46.2866734801 45.9094524087 37.2588433622 131.968137098
46.7988300821 57.90889734 45.9457627275 153.777209174
46.9383157869 43.4728378829 54.6370077953 147.949285771
51.5761484473 46.1793771511 52.101115002 154.38472884
51.5837978645 50.0802680779 46.7986712766 153.456723042
52.9921449642 50.9703572684 50.0443485071 158.874788013
51.6816270354 56.2190988036 42.0378175751 152.734120091
51.2395409351 56.2943094263 48.8715706183 158.407766914
47.2926788341 50.81074359 49.9290888311 152.491221919
45.9019544136 49.8690631262 48.8088638235 147.146848299
56.4920118576 59.2523510057 46.7559952647 163.165107125
43.7802470052 47.808688817 57.6437424762 152.884682555
5407.24681829 4665.95767715 4743.96767604 14821.2710366
40.9178041432 48.6355152429 52.6648261304 142.752388138
46.4694241947 51.4182656997 50.9396314156 149.91492313
54.5055214749 50.8359058145 55.0135174523 164.481606669
57.1481033478 46.3170416021 46.4394648662 150.115612836
41.5039917951 58.2935651273 52.850796852 155.236496752
53.2227127853 50.4364063167 48.0681381255 155.851478419
50.0918264802 44.6896960004 58.8099921552 157.012545287
46.5826754321 41.3642790306 49.2934183854 141.205339294
52.7889472282 45.8650561937 48.730359933 152.017969043
60.8097456384 46.9016767826 49.9016188206 161.852909931
49.7533815933 61.4579622444 55.6283278252 167.243428026
51.4827306348 50.9845044455 54.6407428574 159.870753221
50.3460139884 46.5069394586 51.6247728811 149.412424953
5712.76960021 4449.0015972 4775.88906904 14940.8318262
55.5932699713 44.6865305679 55.0340280076 156.222972899
44.4414443132 50.7232658032 56.8279300596 152.520081817
46.611901757 53.5052763372 51.7862076512 156.294980744
48.3899849111 43.7810729313 52.8483281339 146.484968881
54.5216316266 50.7386953351 49.2830832425 156.964235472
39.1095990125 44.7501859545 44.1570421209 128.307184697
48.2549616425 49.7611623465 54.2780334723 154.414285228
52.5639419133 51.8897083981 51.6216236892 159.667502132
51.0877777524 62.1637774343 49.6523849405 166.15198173
49.1633241306 53.8114752992 56.4160995714 164.255489898
54.2864331527 44.0487546096 62.465101915 161.67706543
43.515154154 49.2425143916 51.1891769563 145.174217122
51.0366820074 44.9461255528 45.4630044314 141.620897161
49.5886770306 50.2192221999 45.457526168 148.586792544
45.9145889856 49.9999413079 49.9696669244 148.212031213
48.1455419775 46.5733538753 55.4795680296 154.576858816
48.584165002 60.8812576563 53.9917174813 166.272561758
52.7334879322 47.8290981051 37.8269728505 142.787311767
45.9133612635 42.7818780688 45.5618306856 135.145749278
45.7294797929 41.0880422573 47.5040079913 135.195877104
52.3826686762 49.9323636707 48.3232995909 152.328087028
50.1076022134 57.9895833326 48.6924755437 158.344488347
55.0859903492 45.8607271904 52.1074221643 155.403637025
55.5473029238 45.7816579345 41.018103462 143.606173104
42.5827622797 50.7474649026 62.8872089908 156.974888368
49.8841791267 49.5404065632 55.4904999662 155.326714618
46.9734454718 49.7025201063 40.9537719563 139.187204346
57.0502073021 55.7141981873 60.1908010584 173.244553558
49.2682035414 50.350410962 48.2778180879 148.52228983
52.467035424 56.5608745937 57.3360990237 169.668212897
38.6269620083 56.5984041901 56.2928018923 152.710224727
43.0050823231 44.0844497795 44.519284721 132.23246385
52.7894165669 45.9159017274 53.7815666338 156.182436603
50.0249824362 46.0681116142 47.984448357 144.55934151
44.7358379131 47.7610890341 54.2504333394 147.683714197
46.8944119471 46.8813332666 53.5640513676 152.195125189
57.5477942695 49.434616519 63.2529328634 174.399949858
46.0154010377 53.2538843992 46.7655003652 148.873412019
47.7413981567 43.9721111721 53.2691221331 148.372555792
55.5586145036 52.8114541982 50.6268095515 161.655399793
47.6106254196 54.4376848229 59.1954087375 162.604794596
49.8146102999 42.2764994568 58.9367041608 152.948532587
54.6653613101 57.1092375015 51.1668077006 164.81540969
55.5967356786 50.9143369924 57.5493495976 168.884033095
45.7277915652 48.4938607158 54.5128724134 150.82146136
